event-id,visible,timestamp,location-long,location-lat,location-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
1006444740,true,2011-06-24 13:32:00.000,-88.23371761409642,40.03981188888745,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394749.9999999644,4432904.999999973,"16N","Central Daylight Time",2011-06-24 08:32:00.000
1006444741,true,2011-06-24 18:52:00.000,-88.23372917094926,40.03980275644394,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394748.9999999647,4432903.999999975,"16N","Central Daylight Time",2011-06-24 13:52:00.000
1006444742,true,2011-06-25 02:55:00.000,-88.23371793882193,40.0398299041823,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394749.99999996345,4432906.999999973,"16N","Central Daylight Time",2011-06-24 21:55:00.000
1006444743,true,2011-06-26 04:45:00.000,-88.2335532203685,40.03979562061254,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394763.9999999637,4432902.999999974,"16N","Central Daylight Time",2011-06-25 23:45:00.000
1006444744,true,2011-07-14 22:20:00.000,-88.2376282638533,40.024012763278016,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394391.99999996444,4431155.999999973,"16N","Central Daylight Time",2011-07-14 17:20:00.000
1006444745,true,2011-07-19 06:15:00.000,-88.24474969961351,40.040576803313805,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",393809.9999999624,4433002.999999971,"16N","Central Daylight Time",2011-07-19 01:15:00.000
1006444746,true,2011-07-19 11:22:00.000,-88.2422818831179,40.04152224716625,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394021.9999999633,4433104.999999973,"16N","Central Daylight Time",2011-07-19 06:22:00.000
1006444747,true,2011-07-19 13:24:00.000,-88.24239548052336,40.041322822907595,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394011.99999996345,4433082.999999972,"16N","Central Daylight Time",2011-07-19 08:24:00.000
1006444748,true,2011-07-20 04:53:00.000,-88.23906599397054,40.04064673950981,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394294.99999996397,4433003.999999973,"16N","Central Daylight Time",2011-07-19 23:53:00.000
1006444749,true,2011-07-20 06:56:00.000,-88.24235427244113,40.040989918144376,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394014.99999996286,4433045.999999973,"16N","Central Daylight Time",2011-07-20 01:56:00.000
1006444750,true,2011-07-20 08:08:00.000,-88.24235427244113,40.040989918144376,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394014.99999996286,4433045.999999973,"16N","Central Daylight Time",2011-07-20 03:08:00.000
1006444751,true,2011-07-20 11:24:00.000,-88.24213356592414,40.04110039710205,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394033.99999996455,4433057.999999972,"16N","Central Daylight Time",2011-07-20 06:24:00.000
1006444752,true,2011-07-20 12:28:00.000,-88.24192196290718,40.041066628140484,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394051.9999999639,4433053.999999972,"16N","Central Daylight Time",2011-07-20 07:28:00.000
1006444753,true,2011-07-20 13:30:00.000,-88.24231911429942,40.04099029515524,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394017.9999999627,4433045.999999973,"16N","Central Daylight Time",2011-07-20 08:30:00.000
1006444754,true,2011-07-21 05:00:00.000,-88.24231911429942,40.04099029515524,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394017.9999999627,4433045.999999973,"16N","Central Daylight Time",2011-07-21 00:00:00.000
1006444755,true,2011-07-21 06:10:00.000,-88.24231911429942,40.04099029515524,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394017.9999999627,4433045.999999973,"16N","Central Daylight Time",2011-07-21 01:10:00.000
1006444756,true,2011-07-21 07:17:00.000,-88.24231911429942,40.04099029515524,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394017.9999999627,4433045.999999973,"16N","Central Daylight Time",2011-07-21 02:17:00.000
1006444757,true,2011-07-21 08:23:00.000,-88.24231911429942,40.04099029515524,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394017.9999999627,4433045.999999973,"16N","Central Daylight Time",2011-07-21 03:23:00.000
1006444758,true,2011-07-22 04:20:00.000,-88.23447936305024,40.03980377467566,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394684.9999999631,4432904.999999974,"16N","Central Daylight Time",2011-07-21 23:20:00.000
1006444759,true,2011-07-22 05:21:00.000,-88.2344210918983,40.03982241431364,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394689.99999996345,4432906.999999972,"16N","Central Daylight Time",2011-07-22 00:21:00.000
1006444760,true,2011-07-22 06:21:00.000,-88.2344210918983,40.03982241431364,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394689.99999996345,4432906.999999972,"16N","Central Daylight Time",2011-07-22 01:21:00.000
1006444761,true,2011-07-22 07:27:00.000,-88.23659614181582,40.04083529702764,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394505.99999996275,4433021.999999973,"16N","Central Daylight Time",2011-07-22 02:27:00.000
1006444762,true,2011-07-22 12:26:00.000,-88.22989649801706,40.0398164786189,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",395075.999999966,4432900.999999974,"16N","Central Daylight Time",2011-07-22 07:26:00.000
1006444763,true,2011-07-22 13:30:00.000,-88.22993133199186,40.039798090065815,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",395072.9999999651,4432898.999999974,"16N","Central Daylight Time",2011-07-22 08:30:00.000
1006444764,true,2011-07-25 11:40:00.000,-88.238307971014,40.03243829086816,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394346.99999996304,4432091.999999972,"16N","Central Daylight Time",2011-07-25 06:40:00.000
1006444765,true,2011-07-26 03:17:00.000,-88.2361612349385,40.039470513365075,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394540.999999964,4432869.999999972,"16N","Central Daylight Time",2011-07-25 22:17:00.000
1006444766,true,2011-07-26 04:41:00.000,-88.23185328495745,40.039777670473704,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394908.99999996525,4432898.999999974,"16N","Central Daylight Time",2011-07-25 23:41:00.000
1006444767,true,2011-07-26 05:45:00.000,-88.23246333305829,40.03980721992116,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394856.999999966,4432902.999999973,"16N","Central Daylight Time",2011-07-26 00:45:00.000
1006444768,true,2011-07-27 04:16:00.000,-88.23900690809776,40.04062034330348,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394299.99999996263,4433000.999999973,"16N","Central Daylight Time",2011-07-26 23:16:00.000
1006444769,true,2011-07-27 05:26:00.000,-88.23884476770252,40.03425244773052,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394303.99999996217,4432293.999999973,"16N","Central Daylight Time",2011-07-27 00:26:00.000
1006444770,true,2011-07-29 03:52:00.000,-88.23864295670722,40.04058819752548,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394330.99999996513,4432996.999999973,"16N","Central Daylight Time",2011-07-28 22:52:00.000
1006444771,true,2011-07-29 05:21:00.000,-88.23865516508606,40.04061509511749,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394329.999999964,4432999.999999973,"16N","Central Daylight Time",2011-07-29 00:21:00.000
1006444772,true,2011-07-29 07:24:00.000,-88.24127204786251,40.041424958640924,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394107.9999999637,4433092.999999972,"16N","Central Daylight Time",2011-07-29 02:24:00.000
1006444773,true,2011-07-29 10:58:00.000,-88.23672489222199,40.040824913338184,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394494.99999996484,4433020.999999972,"16N","Central Daylight Time",2011-07-29 05:58:00.000
1006444774,true,2011-07-29 12:01:00.000,-88.23672489222199,40.040824913338184,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394494.99999996484,4433020.999999972,"16N","Central Daylight Time",2011-07-29 07:01:00.000
1006444775,true,2011-08-01 10:42:00.000,-88.2386924607246,40.041380492960684,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394327.999999963,4433084.999999972,"16N","Central Daylight Time",2011-08-01 05:42:00.000
1006444776,true,2011-08-02 18:50:00.000,-88.24246797831117,40.040150827351624,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394003.9999999629,4432952.999999973,"16N","Central Daylight Time",2011-08-02 13:50:00.000
1006444777,true,2011-08-02 19:59:00.000,-88.24246797831117,40.040150827351624,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394003.9999999629,4432952.999999973,"16N","Central Daylight Time",2011-08-02 14:59:00.000
1006444778,true,2011-08-03 02:57:00.000,-88.23906010187304,40.039673790271095,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394293.99999996496,4432895.999999973,"16N","Central Daylight Time",2011-08-02 21:57:00.000
1006444779,true,2011-08-04 17:50:00.000,-88.23906010187304,40.039673790271095,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394293.99999996496,4432895.999999973,"16N","Central Daylight Time",2011-08-04 12:50:00.000
1006444780,true,2011-08-05 03:50:00.000,-88.23906010187304,40.039673790271095,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394293.99999996496,4432895.999999973,"16N","Central Daylight Time",2011-08-04 22:50:00.000
1006444781,true,2011-08-05 06:20:00.000,-88.23906010187304,40.039673790271095,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394293.99999996496,4432895.999999973,"16N","Central Daylight Time",2011-08-05 01:20:00.000
1006444782,true,2011-08-05 13:30:00.000,-88.23906010187304,40.039673790271095,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394293.99999996496,4432895.999999973,"16N","Central Daylight Time",2011-08-05 08:30:00.000
1006444783,true,2011-08-05 15:45:00.000,-88.23906010187304,40.039673790271095,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394293.99999996496,4432895.999999973,"16N","Central Daylight Time",2011-08-05 10:45:00.000
1006444784,true,2011-08-07 11:45:00.000,-88.23906010187304,40.039673790271095,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394293.99999996496,4432895.999999973,"16N","Central Daylight Time",2011-08-07 06:45:00.000
1006444785,true,2011-08-09 03:53:00.000,-88.24745494458683,40.05008861862545,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",393593.99999996123,4434061.999999972,"16N","Central Daylight Time",2011-08-08 22:53:00.000
1006444786,true,2011-08-09 05:22:00.000,-88.24587515601057,40.04960109527969,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",393727.9999999617,4434005.999999971,"16N","Central Daylight Time",2011-08-09 00:22:00.000
1006444787,true,2011-08-10 04:44:00.000,-88.24237820172931,40.041016689646156,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394012.9999999628,4433048.999999973,"16N","Central Daylight Time",2011-08-09 23:44:00.000
1006444788,true,2011-08-10 06:08:00.000,-88.24237820172931,40.041016689646156,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394012.9999999628,4433048.999999973,"16N","Central Daylight Time",2011-08-10 01:08:00.000
1006444789,true,2011-08-10 07:29:00.000,-88.24237820172931,40.041016689646156,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394012.9999999628,4433048.999999973,"16N","Central Daylight Time",2011-08-10 02:29:00.000
1006444790,true,2011-08-10 15:10:00.000,-88.23884311963397,40.033513696013145,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394302.9999999633,4432211.999999974,"16N","Central Daylight Time",2011-08-10 10:10:00.000
1006444791,true,2011-08-10 17:20:00.000,-88.23884311963397,40.033513696013145,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394302.9999999633,4432211.999999974,"16N","Central Daylight Time",2011-08-10 12:20:00.000
1006444792,true,2011-08-11 03:16:00.000,-88.24268099932893,40.04155400429014,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",393987.99999996345,4433108.999999971,"16N","Central Daylight Time",2011-08-10 22:16:00.000
1006444793,true,2011-08-11 16:38:00.000,-88.24364191662066,40.05185941074505,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",393921.99999996426,4434253.999999971,"16N","Central Daylight Time",2011-08-11 11:38:00.000
1006444794,true,2011-08-11 18:15:00.000,-88.24204463528864,39.96185441787051,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",393918.999999963,4424261.999999973,"16N","Central Daylight Time",2011-08-11 13:15:00.000
1006444795,true,2012-03-21 21:41:00.000,-88.21487432230255,40.00903666211538,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",396310.99999996665,4429466.999999976,"16N","Central Daylight Time",2012-03-21 16:41:00.000
1006444796,true,2012-04-11 03:44:00.000,-88.24871864479734,40.03967820271718,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",393469.9999999615,4432907.999999971,"16N","Central Daylight Time",2012-04-10 22:44:00.000
1006444797,true,2012-04-13 19:14:00.000,-88.24164109532234,40.03979931733815,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",394073.9999999634,4432912.999999972,"16N","Central Daylight Time",2012-04-13 14:14:00.000
1006444798,true,2012-04-19 19:31:00.000,-88.25199476101467,40.04896753182312,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",393204.99999996217,4433942.999999969,"16N","Central Daylight Time",2012-04-19 14:31:00.000
1006444799,true,2012-04-25 14:48:00.000,-88.25202992312488,40.04896715181405,16.6,"radio-transmitter","Neovison vison","150.312","11","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",393201.99999996,4433942.999999971,"16N","Central Daylight Time",2012-04-25 09:48:00.000
1006444800,true,2013-03-10 11:23:00.000,-88.2073667266974,39.96460834434206,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",396884.99999996676,4424526.999999977,"16N","Central Standard Time",2013-03-10 06:23:00.000
1006444801,true,2013-03-11 16:19:00.000,-88.19549021334271,39.93950476560193,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",397861.9999999696,4421726.999999979,"16N","Central Daylight Time",2013-03-11 11:19:00.000
1006444802,true,2013-03-12 16:57:00.000,-88.20751155046196,39.966850201716376,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",396875.9999999671,4424775.999999976,"16N","Central Daylight Time",2013-03-12 11:57:00.000
1006444803,true,2013-03-12 19:18:00.000,-88.20751155046196,39.966850201716376,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",396875.9999999671,4424775.999999976,"16N","Central Daylight Time",2013-03-12 14:18:00.000
1006444804,true,2013-03-17 20:30:00.000,-88.20751155046196,39.966850201716376,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",396875.9999999671,4424775.999999976,"16N","Central Daylight Time",2013-03-17 15:30:00.000
1006444805,true,2013-03-20 21:00:00.000,-88.20751155046196,39.966850201716376,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",396875.9999999671,4424775.999999976,"16N","Central Daylight Time",2013-03-20 16:00:00.000
1006444806,true,2013-03-21 15:10:00.000,-88.20751155046196,39.966850201716376,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",396875.9999999671,4424775.999999976,"16N","Central Daylight Time",2013-03-21 10:10:00.000
1006444807,true,2013-03-21 18:00:00.000,-88.20751155046196,39.966850201716376,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",396875.9999999671,4424775.999999976,"16N","Central Daylight Time",2013-03-21 13:00:00.000
1006444808,true,2013-03-21 21:15:00.000,-88.20751155046196,39.966850201716376,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",396875.9999999671,4424775.999999976,"16N","Central Daylight Time",2013-03-21 16:15:00.000
1006444809,true,2013-03-21 23:39:00.000,-88.20751155046196,39.966850201716376,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",396875.9999999671,4424775.999999976,"16N","Central Daylight Time",2013-03-21 18:39:00.000
1006444810,true,2013-03-27 19:46:00.000,-88.20721882068607,39.964853141519725,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",396897.99999996694,4424553.999999977,"16N","Central Daylight Time",2013-03-27 14:46:00.000
1006444811,true,2013-04-11 15:02:00.000,-88.19079305632216,39.937940399901976,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",398260.9999999693,4421547.999999979,"16N","Central Daylight Time",2013-04-11 10:02:00.000
1006444812,true,2013-04-11 18:20:00.000,-88.19079305632216,39.937940399901976,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",398260.9999999693,4421547.999999979,"16N","Central Daylight Time",2013-04-11 13:20:00.000
1006444813,true,2013-04-16 16:40:00.000,-88.19083581402724,39.93838142878845,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",398257.99999997055,4421596.999999979,"16N","Central Daylight Time",2013-04-16 11:40:00.000
1006444814,true,2013-04-16 20:36:00.000,-88.18709521842125,39.93797832453191,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",398576.9999999705,4421547.999999978,"16N","Central Daylight Time",2013-04-16 15:36:00.000
1006444815,true,2013-04-17 15:38:00.000,-88.19075857488312,39.937976792298066,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",398263.9999999695,4421551.999999979,"16N","Central Daylight Time",2013-04-17 10:38:00.000
1006444816,true,2013-04-17 17:15:00.000,-88.19075857488312,39.937976792298066,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",398263.9999999695,4421551.999999979,"16N","Central Daylight Time",2013-04-17 12:15:00.000
1006444817,true,2013-05-17 14:16:00.000,-88.1906223661856,39.93822144922813,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",398275.9999999701,4421578.999999979,"16N","Central Daylight Time",2013-05-17 09:16:00.000
1006444818,true,2013-05-24 22:01:00.000,-88.19409701824594,39.939483086320095,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",397980.99999996944,4421722.999999978,"16N","Central Daylight Time",2013-05-24 17:01:00.000
1006444819,true,2013-05-28 20:33:00.000,-88.19000168618307,39.936849360373394,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",398326.99999997043,4421425.999999979,"16N","Central Daylight Time",2013-05-28 15:33:00.000
1006444820,true,2013-05-31 15:00:00.000,-88.18750777117795,39.93746956417142,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",398540.9999999689,4421491.99999998,"16N","Central Daylight Time",2013-05-31 10:00:00.000
1006444821,true,2013-06-03 15:24:00.000,-88.19357104273566,39.939524541109016,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",398025.9999999696,4421726.999999979,"16N","Central Daylight Time",2013-06-03 10:24:00.000
1006444822,true,2013-06-12 16:29:00.000,-88.19347523345884,39.939399393820885,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",398033.99999996915,4421712.999999979,"16N","Central Daylight Time",2013-06-12 11:29:00.000
1006444823,true,2013-06-18 14:39:00.000,-88.19401729459784,39.93961004116873,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",397987.99999996915,4421736.999999978,"16N","Central Daylight Time",2013-06-18 09:39:00.000
1006444824,true,2013-07-03 18:38:00.000,-88.19464299851981,39.93991892906499,16.6,"radio-transmitter","Neovison vison","150.112","12","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",397934.99999997125,4421771.999999978,"16N","Central Daylight Time",2013-07-03 13:38:00.000
1006444825,true,2013-03-10 12:03:00.000,-88.34658706182807,40.0650242624546,16.6,"radio-transmitter","Neovison vison","150.092","13","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",385162.9999999422,4435842.999999954,"16N","Central Standard Time",2013-03-10 07:03:00.000
1006444826,true,2013-03-11 15:00:00.000,-88.34589954856901,40.068221533581706,16.6,"radio-transmitter","Neovison vison","150.092","13","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",385226.99999994267,4436196.999999954,"16N","Central Daylight Time",2013-03-11 10:00:00.000
1006444827,true,2013-03-11 18:57:00.000,-88.34589954856901,40.068221533581706,16.6,"radio-transmitter","Neovison vison","150.092","13","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",385226.99999994267,4436196.999999954,"16N","Central Daylight Time",2013-03-11 13:57:00.000
1006444828,true,2013-03-11 21:15:00.000,-88.34589954856901,40.068221533581706,16.6,"radio-transmitter","Neovison vison","150.092","13","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",385226.99999994267,4436196.999999954,"16N","Central Daylight Time",2013-03-11 16:15:00.000
1006444829,true,2013-03-13 17:20:00.000,-88.34258168562518,40.096314831765795,16.6,"radio-transmitter","Neovison vison","150.092","13","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",385556.9999999447,4439310.999999956,"16N","Central Daylight Time",2013-03-13 12:20:00.000
1006444830,true,2013-03-13 23:24:00.000,-88.34258168562518,40.096314831765795,16.6,"radio-transmitter","Neovison vison","150.092","13","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",385556.9999999447,4439310.999999956,"16N","Central Daylight Time",2013-03-13 18:24:00.000
1006444831,true,2013-03-16 17:12:00.000,-88.34263785413212,40.09857549590322,16.6,"radio-transmitter","Neovison vison","150.092","13","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",385555.99999994517,4439561.999999954,"16N","Central Daylight Time",2013-03-16 12:12:00.000
1006444832,true,2013-03-16 18:18:00.000,-88.34267321756681,40.09858409514074,16.6,"radio-transmitter","Neovison vison","150.092","13","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",385552.9999999443,4439562.999999955,"16N","Central Daylight Time",2013-03-16 13:18:00.000
1006444833,true,2013-03-21 22:50:00.000,-88.3426046112972,40.09628753831555,16.6,"radio-transmitter","Neovison vison","150.092","13","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",385554.99999994325,4439307.999999956,"16N","Central Daylight Time",2013-03-21 17:50:00.000
1006444834,true,2013-03-26 18:58:00.000,-88.34261439655322,40.098575767852104,16.6,"radio-transmitter","Neovison vison","150.092","13","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",385557.9999999432,4439561.999999956,"16N","Central Daylight Time",2013-03-26 13:58:00.000
1006444835,true,2013-03-26 21:00:00.000,-88.34261439655322,40.098575767852104,16.6,"radio-transmitter","Neovison vison","150.092","13","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",385557.9999999432,4439561.999999956,"16N","Central Daylight Time",2013-03-26 16:00:00.000
1006444836,true,2013-04-01 21:42:00.000,-88.34996578978452,40.07995831921791,16.6,"radio-transmitter","Neovison vison","150.092","13","American mink (Neovison vison) space use in Illinois (data from Ahlers et al. 2015)",384899.99999994156,4437504.999999953,"16N","Central Daylight Time",2013-04-01 16:42:00.000
